id,name,totalCred,Sun Jul 31 2022,Sun Jul 24 2022,Sun Jul 17 2022,Sun Jul 10 2022,Sun Jul 03 2022,Sun Jun 26 2022,Sun Jun 19 2022,Sun Jun 12 2022,Sun Jun 05 2022,Sun May 29 2022,Sun May 22 2022,Sun May 15 2022,Sun May 08 2022,Sun May 01 2022,Sun Apr 24 2022,Sun Apr 17 2022,Sun Apr 10 2022,Sun Apr 03 2022,Sun Mar 27 2022,Sun Mar 20 2022,Sun Mar 13 2022,Sun Mar 06 2022,Sun Feb 27 2022,Sun Feb 20 2022,Sun Feb 13 2022,Sun Feb 06 2022,Sun Jan 30 2022,Sun Jan 23 2022,Sun Jan 16 2022,Sun Jan 09 2022,Sun Jan 02 2022,Sun Dec 26 2021,Sun Dec 19 2021,Sun Dec 12 2021,Sun Dec 05 2021,Sun Nov 28 2021,Sun Nov 21 2021,Sun Nov 14 2021,Sun Nov 07 2021,Sun Oct 31 2021,Sun Oct 24 2021,Sun Oct 17 2021,Sun Oct 10 2021,Sun Oct 03 2021,Sun Sep 26 2021,Sun Sep 19 2021,Sun Sep 12 2021,Sun Sep 05 2021,Sun Aug 29 2021,Sun Aug 22 2021,Sun Aug 15 2021,Sun Aug 08 2021,Sun Aug 01 2021,Sun Jul 25 2021,Sun Jul 18 2021,Sun Jul 11 2021,Sun Jul 04 2021,Sun Jun 27 2021,Sun Jun 20 2021,Sun Jun 13 2021,Sun Jun 06 2021,Sun May 30 2021,Sun May 23 2021,Sun May 16 2021,Sun May 09 2021,Sun May 02 2021,Sun Apr 25 2021,Sun Apr 18 2021,Sun Apr 11 2021,Sun Apr 04 2021,Sun Mar 28 2021,Sun Mar 21 2021,Sun Mar 14 2021,Sun Mar 07 2021,Sun Feb 28 2021,Sun Feb 21 2021,Sun Feb 14 2021,Sun Feb 07 2021,Sun Jan 31 2021,Sun Jan 24 2021,Sun Jan 17 2021,Sun Jan 10 2021,Sun Jan 03 2021,Sun Dec 27 2020,Sun Dec 20 2020,Sun Dec 13 2020,Sun Dec 06 2020,Sun Nov 29 2020,Sun Nov 22 2020,Sun Nov 15 2020,Sun Nov 08 2020,Sun Nov 01 2020,Sun Oct 25 2020,Sun Oct 18 2020,Sun Oct 11 2020,Sun Oct 04 2020,Sun Sep 27 2020,Sun Sep 20 2020,Sun Sep 13 2020,Sun Sep 06 2020,Sun Aug 30 2020,Sun Aug 23 2020,Sun Aug 16 2020,Sun Aug 09 2020,Sun Aug 02 2020,Sun Jul 26 2020,Sun Jul 19 2020,Sun Jul 12 2020,Sun Jul 05 2020,Sun Jun 28 2020,Sun Jun 21 2020,Sun Jun 14 2020,Sun Jun 07 2020,Sun May 31 2020,Sun May 24 2020,Sun May 17 2020,Sun May 10 2020,Sun May 03 2020,Sun Apr 26 2020,Sun Apr 19 2020,Sun Apr 12 2020,Sun Apr 05 2020,Sun Mar 29 2020,Sun Mar 22 2020
OYPr6j4d4IlPBlfwmnmWNg,sem,654.9537010834326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003,0.003,0.0294,0.2906,2.8766,0.2906,0.0296,0.0053,0.0237,0.2312,2.2883,5.6265,1.5825,10.1987,26.6484,6.735,1.8887,0.38,1.9117,6.3303,22.128,8.432,6.0642,2.475,4.2236,20.1568,6.6751,1.2722,6.0471,2.2378,16.3304,6.3193,6.536,9.9709,4.274,13.4786,1.6497,3.0187,0.3695,0.6762,6.3929,24.8698,15.109,18.6586,24.2622,18.5627,5.1806,12.142,4.8124,1.9487,7.2681,6.4383,7.451,5.6553,4.3098,16.6828,6.7042,1.4291,7.5864,1.7238,6.1158,3.9142,11.8993,2.8544,5.2012,3.7534,2.702,3.0965,13.9118,2.2698,8.7865,26.9213,4.7797,9.8263,17.6904,30.4783,36.3015,23.3823,13.7943,5.7424,11.0864,1.1295,0.2085,0.9558,0.0966,0.0098,0.001,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.001,0.0096,0.095,0.94,0.095,0.0096,0.001,0.0001,0.0
7iQuAWGd9k837zm3NTRavg,Vyvy-vi,598.3370392495632,1.6879,2.2752,2.6703,0.6296,3.6258,3.0922,6.5101,17.4588,15.2081,8.5163,4.6683,1.6239,4.8914,11.8246,10.6219,20.2977,23.6646,18.8771,18.8138,16.0546,17.0714,4.5914,23.3119,28.4394,17.6323,9.3805,7.1776,13.5439,13.6767,3.8469,1.271,0.9082,7.8114,6.8777,6.0578,7.9539,7.9105,2.3803,4.2611,0.9715,3.1483,5.2231,6.7476,3.8373,6.4896,9.9723,8.5199,3.4588,2.3526,0.2408,0.0554,0.3128,3.073,7.0783,4.9265,14.2125,1.8936,2.205,3.0827,1.5324,9.8477,4.7213,14.2992,8.1052,5.1044,7.8487,7.4452,5.7915,11.3466,10.5966,12.2433,8.2352,3.3294,3.6295,9.7391,5.5288,0.5588,0.0593,0.0345,0.2855,2.8202,0.2849,0.0288,0.0029,0.0003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r0vZG1IXLmoVZ49GgHKJ8Q,Nuggan,585.0382562561705,9.6828,12.8339,11.1235,16.2364,11.0445,16.5185,12.8259,11.1764,11.2072,18.2524,22.9799,10.1174,10.8498,6.0013,10.6603,7.5734,21.5148,21.2243,18.2117,13.0068,1.8128,5.1213,5.9467,3.7837,1.6571,0.2953,1.2955,2.2906,2.0809,18.5183,1.8819,0.3008,1.1257,10.9564,13.741,17.8373,12.5591,11.1637,5.8547,10.9494,4.069,15.9079,20.908,18.7422,18.6191,6.2351,13.5191,2.8441,0.5706,2.8616,2.2405,3.7774,11.2118,2.4856,0.2609,0.123,0.9695,0.4442,3.4727,1.7925,3.6015,3.0539,2.3622,4.6829,4.0237,14.5436,14.4956,4.0916,0.8228,0.0831,0.0084,0.0008,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gYky0agLwAEE8pcgF62Vfg,tecparamsbot,574.8755239728802,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0012,0.0115,0.1137,1.1256,0.1137,0.0115,0.0013,0.001,0.0089,0.0882,0.8734,0.8742,0.0962,0.0878,0.7814,0.0789,0.0081,0.0018,0.0095,0.0932,0.9229,1.2977,1.2898,0.4056,2.7666,16.9331,70.5732,28.4855,17.4214,19.3133,24.4406,53.6586,68.9356,40.0126,62.3825,46.5461,47.3435,50.5504,11.2465,5.3657,0.542,0.0548,0.0055,0.0006,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4ap2sqiWg4qMj36zgeANKg,JessicaZartler,549.2665971285422,0.0,0.0,0.0,0.0004,0.0043,0.0423,0.4189,0.043,0.011,0.0675,0.6638,6.5704,0.6637,0.0671,0.0068,0.0007,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0015,0.0145,0.1434,1.4198,0.1468,0.0482,0.3349,3.3004,0.3338,0.0372,0.0385,0.3477,3.4381,17.3974,8.4687,3.925,1.8536,0.7299,5.4452,11.2936,17.4689,7.3078,6.4816,1.5748,2.9357,2.1418,13.2263,8.5781,6.6363,11.3014,18.7654,21.1558,14.4395,15.3134,34.0017,15.7376,10.3047,17.0733,29.0972,43.0428,11.034,10.7058,5.7117,24.5479,25.2217,8.0755,11.932,21.8849,9.4814,51.0704,5.1592,0.5212,0.0526,0.0053,0.0005,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
duekPnf8mUPCXp5ygxFEzg,JuankBell,461.1260682370775,0.0006,0.005,0.0499,0.4937,4.8872,0.6586,1.6986,1.5202,2.2304,0.3724,1.4937,0.3996,2.502,3.437,2.0823,0.3931,1.8492,0.9974,1.1047,0.9019,4.7635,1.4899,6.3069,0.9373,3.0659,2.4474,7.8268,1.2127,4.3001,11.1748,15.9527,8.1851,1.2781,4.5961,2.9718,0.4837,1.8649,0.2948,1.0833,1.5978,1.4574,1.8603,17.1459,2.6208,5.3581,6.7156,6.4532,9.8172,6.5463,15.4262,3.1492,3.4155,8.99,0.9307,0.3171,2.2402,2.2988,8.7576,4.1302,2.1592,2.3815,2.3018,3.3616,6.1527,10.1939,5.6808,13.5053,7.7948,8.0706,5.8555,6.9698,13.7325,8.0048,4.5964,6.6965,5.3284,4.3321,1.736,5.9464,18.4583,5.41,5.1227,1.3655,1.541,14.0445,51.4268,6.6903,1.297,1.1933,10.6358,2.3363,0.236,0.0238,0.0024,0.0002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sGrwHA6gJEhDAErTGMcq0w,markop,460.7093374877184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,0.0021,0.0206,0.2038,2.0174,0.2498,0.4803,4.5533,2.4598,0.2614,0.1538,1.2768,0.285,1.5729,0.2458,0.8847,0.0898,0.013,0.0406,0.393,0.3292,2.8985,0.2928,0.0296,0.0031,0.0013,0.0097,0.0953,0.943,0.1162,0.2191,2.0747,1.796,1.8868,2.6271,0.398,1.3531,0.1472,0.1187,1.0395,0.3562,2.5221,0.2577,0.0551,0.2937,2.8814,0.3939,1.0574,0.3574,2.5165,0.3256,0.7397,7.0711,12.2294,4.2403,3.2274,1.1516,8.2882,11.6274,12.1201,14.743,16.2709,18.3628,25.3939,30.2518,17.0004,18.1083,40.1611,44.432,26.99,16.1194,18.9007,16.1718,16.3221,11.4395,4.1202,0.6639,2.5184,0.2545,0.0261,0.0066,0.0402,0.3955,3.9146,3.2443,4.657,6.208,0.6271,0.0634,0.0064,0.0006,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hyLKveQvjLYbr3PZJgDsng,nebs-dev,383.5510496006241,1.177,10.5926,7.8048,1.1813,4.0087,8.0085,7.5428,7.3279,9.7356,4.4841,12.7164,12.9187,11.4426,15.3457,8.5407,9.996,17.4277,2.0124,2.6966,16.7022,15.1926,10.3087,13.3546,15.6266,15.0177,11.9009,10.7639,11.6807,9.3154,14.3602,13.1332,17.4918,12.18,12.9572,15.8972,10.2889,2.1747,0.2197,0.0222,0.0022,0.0002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NxVE6uDlQPByNRx1B0CyGA,eduardovegap,382.1080958974554,3.1307,0.4613,1.4819,3.0188,9.2716,7.4832,14.4741,10.2023,1.9776,5.7467,6.8713,7.0904,3.9921,2.0669,3.3384,0.5064,1.7255,0.6807,5.082,3.6419,6.4998,2.5531,6.469,1.2523,6.0536,1.4168,4.5579,0.8086,3.5277,1.4281,4.1512,0.54,1.2489,0.291,1.6613,0.5264,3.6022,2.2772,4.1281,1.7649,4.484,8.2663,10.4437,11.5309,4.6884,3.798,1.3849,0.7703,2.8682,4.2815,11.6004,1.9813,8.2127,1.3076,0.1754,0.4469,4.2932,0.9778,5.4849,0.9526,1.2597,1.5704,2.0292,2.8821,0.9991,1.2603,8.2023,15.7885,4.5931,1.309,2.6654,0.6661,3.9955,5.094,10.4451,4.8023,4.6709,4.2474,9.265,6.6632,21.1431,5.294,2.7332,2.1346,4.3433,2.501,10.1927,1.6089,0.9707,2.1093,1.5443,0.156,0.0158,0.0016,0.0002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7TOOsLar5Jnk7IAu0EIqiw,iviangita,348.35764464444355,1.1571,0.3361,2.204,0.6993,1.1955,4.6149,0.6394,0.2047,1.4075,3.3329,0.7839,1.0179,5.0421,1.6142,0.6636,1.1527,1.8535,1.0549,2.5093,1.8039,8.0634,1.1384,1.782,1.0763,8.9812,5.5709,2.7273,7.6202,4.3303,3.3934,13.0425,1.5386,2.3434,1.3897,1.8173,1.4763,6.2462,0.8677,2.4309,3.3215,5.3195,13.0745,4.5243,4.4226,7.7634,3.0663,4.7912,2.5624,4.3305,3.3492,9.6988,3.0705,6.6341,1.6357,0.6346,1.9538,1.974,1.0401,0.154,0.4995,2.0599,0.8717,1.9125,1.9844,13.0568,4.9466,2.608,4.6122,7.3506,2.6494,9.7939,6.1013,2.9655,2.7302,8.4454,6.4331,3.4511,4.3951,4.2446,5.5298,11.7386,7.5528,21.3405,7.7664,5.5744,3.6797,1.456,0.1471,0.0149,0.0015,0.0002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G9OdZJeyTg2EFxDFPDjtLQ,mendesfabio,346.8982627128047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.0047,0.0469,0.4645,4.5983,0.4645,0.0469,0.0047,0.0005,0.0001,0.0001,0.0011,0.0107,0.1056,1.0457,0.4437,3.3918,4.2868,30.0068,24.2795,4.5398,21.1185,16.4275,1.662,0.1923,0.2608,2.4157,23.8966,4.24,18.5038,1.8693,0.1888,0.0191,0.0019,0.0003,0.0006,0.0055,0.0543,0.538,5.3254,4.5632,0.8252,3.6893,2.2644,11.3393,30.0705,16.6581,28.6086,8.6776,6.6558,14.9291,31.8936,5.9616,8.87,1.2839,0.1297,0.0131,0.0013,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZWNbgl1noFkSqr37CyhGow,chuygarcia92,324.9870778520811,0.0195,0.1752,1.7322,1.8674,3.1643,0.8919,5.7546,0.6905,1.15,1.0699,4.3186,3.7264,2.1285,1.3267,0.5963,0.1105,0.5091,0.5232,4.7225,1.5745,1.6294,1.6572,0.5626,0.4429,3.8664,13.2974,8.3883,8.5639,5.3427,0.9516,4.1733,0.8535,4.3621,1.7323,0.8785,2.1355,5.0908,1.3699,1.605,2.5431,4.8347,3.2799,3.6269,5.3441,10.8907,3.7397,5.5541,4.6483,6.7341,0.7795,1.0612,1.9013,10.6589,1.4469,0.2521,1.0745,5.5746,4.0038,7.9846,10.0754,16.4202,11.6501,7.5986,4.5373,11.123,12.1319,9.0243,25.3386,9.3734,10.8785,1.8123,0.2681,0.8692,0.0878,0.0089,0.0009,0.0001,0.0,0.0,0.0001,0.0008,0.0077,0.0762,0.7547,0.2549,1.7943,0.1813,0.0183,0.0019,0.0003,0.0015,0.0151,0.1493,1.4777,0.1493,0.0151,0.0015,0.0002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0D5wUqAy7Z0kwDXVki5rTw,kevinknielsen,293.9205638487406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004,0.0036,0.0361,0.3574,3.5384,5.4555,2.9248,2.5511,9.0261,16.6328,5.6356,4.4902,0.4536,0.0459,0.0049,0.0034,0.0288,0.2849,2.8203,0.2859,0.0384,0.098,0.9418,0.1045,0.1029,0.9246,9.1431,5.7689,6.2805,6.7172,9.3933,8.4749,12.4395,15.6098,8.0991,10.152,19.3043,30.6841,24.5363,14.984,4.7787,6.5557,9.7159,31.0087,3.1325,0.3164,0.032,0.0032,0.0003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ip2eEaDGiz7ydHaUOAJetA,ygg-anderson,277.61952512519946,0.0,0.0,0.0002,0.0015,0.015,0.1486,1.4709,0.2501,1.0301,0.1041,0.0106,0.0022,0.0118,0.116,1.148,0.1358,0.2103,1.9667,0.1987,0.0201,0.0021,0.0006,0.004,0.0394,0.3897,3.8575,0.4496,0.6387,1.2369,11.7308,1.185,0.1197,0.0121,0.0012,0.0001,0.0,0.0,0.0,0.0,0.0,0.0001,0.0008,0.0078,0.0772,0.7639,0.0827,0.0626,0.5438,5.3753,20.2379,2.0485,0.2467,0.4188,3.9412,0.9359,5.4176,2.4216,1.6987,14.5652,3.715,1.1143,7.4277,1.3721,0.1386,0.0141,0.002,0.0064,0.062,0.6139,0.5242,4.6285,1.154,6.9112,3.6773,0.4123,0.4461,4.0482,4.6152,3.2266,0.3624,0.3974,3.6121,23.1109,3.6397,6.0696,16.6825,27.9275,14.5591,3.7292,22.733,5.9147,7.6491,10.5794,1.0687,0.108,0.0109,0.0011,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c6OUrobvVXjorSmWOC0kCA,mount-manu,257.0631020079054,0.0042,0.0379,0.3752,1.299,0.1312,0.0133,0.0015,0.0014,0.0121,0.12,1.1879,6.903,17.828,12.2443,7.992,5.4674,15.7348,2.4589,1.4556,8.1775,7.423,4.0231,3.5454,4.6954,4.4716,3.2298,0.7934,0.9529,4.6151,0.844,0.415,3.3055,2.6586,3.7039,1.1198,7.4944,1.7109,4.597,3.8299,5.7803,6.7762,9.4825,5.8645,8.5417,9.2241,1.4136,2.8259,0.3192,0.3665,0.2548,2.1814,0.4944,2.7628,2.6415,23.6522,2.4965,1.313,0.1326,0.0134,0.0014,0.0005,0.0039,0.0385,0.3815,3.7767,1.7616,0.2408,0.6468,1.8858,3.6162,1.4974,2.0033,4.6995,2.85,2.0207,0.2041,0.0206,0.0021,0.0002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iWqqv2iETnRkT97bJGtmhg,natesuits,250.6351116332345,8.7177,0.8958,0.2406,1.51,1.0826,0.1152,0.0692,0.5771,5.7022,0.9632,0.1621,0.6578,0.0815,0.1569,1.4874,10.2735,1.2544,2.2703,0.2829,0.5587,5.3037,0.5815,0.5116,4.5345,6.1541,4.5975,0.4644,0.0469,0.0047,0.0006,0.001,0.0098,0.0971,0.9616,9.5188,0.9616,0.0971,0.0098,0.0013,0.0035,0.0337,0.3335,3.3017,8.8313,1.0183,1.3515,7.4531,3.7874,6.3585,12.7155,3.6085,4.7563,7.3243,18.6231,4.2352,23.7294,2.405,0.3206,0.8007,0.3071,2.2706,0.3067,0.7966,7.6593,3.0777,23.1174,2.3379,0.2618,0.2798,2.5365,0.2567,0.0309,0.0522,0.4915,4.8632,0.5197,0.3338,2.8184,1.1212,0.1136,0.0151,0.0376,0.3606,3.5683,8.8697,1.0054,1.1847,0.1197,0.0121,0.0012,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YZFeL0BE1YdlCdiZULyZcQ,freedumbs00,226.4594862878688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0006,0.0061,0.0607,0.601,0.0607,0.0061,0.0006,0.0001,0.0001,0.0005,0.0045,0.0446,0.4411,4.3666,6.1353,6.0265,29.523,12.8585,9.8418,8.7053,11.2656,20.2638,6.4816,2.7616,5.0327,9.5333,18.2067,8.5212,22.5724,5.3411,6.0573,1.4396,8.3388,19.1581,1.9889,0.731,0.0739,0.0075,0.0008,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
464rDE6RHDwC8DNYqcnkUA,gideonro,218.2631972602492,0.62,0.2572,1.9523,7.247,3.0002,6.4127,18.3182,4.9111,19.3017,29.8035,25.1801,9.4097,11.0629,3.0652,3.4197,10.8805,1.4041,0.8945,1.8059,0.4082,2.2756,0.2782,0.5063,0.3286,2.7795,1.7186,2.9489,0.5414,0.638,2.3873,2.8723,0.9865,0.7948,6.9618,6.2763,0.6359,0.0823,0.1868,1.7859,4.4483,0.515,0.7016,1.9481,0.2247,0.2986,2.7609,1.2825,0.9254,0.809,0.6362,0.8315,7.6789,0.7757,0.0784,0.0079,0.0008,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VSm6fQE2OqXQEp6e52kAbg,santigs,216.7567469394822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003,0.0026,0.026,0.2569,2.5432,0.2569,0.0261,0.0042,0.0158,0.1538,1.5225,0.1539,0.0167,0.0135,0.1187,1.1732,0.1478,0.3044,2.896,0.2926,0.0296,0.003,0.0003,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0006,0.0059,0.0582,0.5764,0.0823,0.247,2.3879,2.0113,3.3201,2.2467,0.2586,0.3396,3.1373,0.3202,0.0649,0.3292,0.0499,0.1698,1.6479,9.2307,3.2502,1.5581,1.0766,0.2064,0.9879,1.1037,0.9254,0.1454,0.529,1.8558,6.0117,4.3324,2.3684,0.294,0.572,1.9303,3.3809,4.7513,5.7781,3.3266,2.5579,6.013,4.5856,9.5802,8.1257,13.2188,10.9155,9.9955,8.495,3.8617,12.2739,32.0068,10.8398,3.1106,0.3142,0.0317,0.0032,0.0003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kRYFk7ZHQarYRekF4YUDDw,natenatesoo,181.4705979143472,0.1381,1.2427,12.2885,1.3886,1.5972,0.2889,1.292,0.1627,0.3354,0.0339,0.0037,0.0033,0.0289,0.2853,0.7053,0.0954,0.2486,0.1245,0.9967,0.4168,3.1711,0.3332,0.1612,1.279,12.6284,1.3904,1.276,0.4158,1.0545,0.1426,0.3717,0.0411,0.0389,0.3483,3.4436,0.7694,0.9617,0.6789,2.0595,0.4896,2.8363,0.6344,3.5082,0.7129,3.6207,0.4954,1.3335,1.1169,5.6924,11.1998,4.7502,3.9761,25.8023,2.6121,0.3183,0.5706,2.4479,1.5054,2.0298,0.9869,1.5583,0.3033,1.4746,1.2964,6.4382,5.2343,4.2587,4.2654,0.706,2.7943,14.0849,1.831,1.187,1.8905,3.6357,0.3742,0.1068,0.1046,0.9396,0.0949,0.0096,0.001,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
