,id,name,totalGrainPaid,totalCred
422,XpxBu3n9C42nKH5VZjfq9g,kayumi,0.0,1.4474079853043356e-24
423,10h5Vwt4oOgWNokgr10GPg,Rodolfo-discord,0.0,1.4474079853043356e-24
468,xN30gULmoCEavdObE9EzFQ,Vitor-Hazin,0.0,1.4474079853043356e-24
474,gtKYbaLl9gtOZerNIOYSeg,kasme,0.0,1.4474079853043356e-24
473,qFpL9pMMYj7E33kDcYb76w,Joao-Paulo-Grigoli,0.0,1.4474079853043356e-24
472,7ToJrQNxzmLo02DeuJYprg,Lior,0.0,1.4474079853043356e-24
471,mLweo0lOqhKc2iY5P8UJTA,chrispr79,0.0,1.4474079853043356e-24
470,bXCbePIGSQhoGq9Gj2Dlbw,hanna-nevermind,0.0,1.4474079853043356e-24
469,6trTvQ8sdh0IDu6Jdwd36w,iainb,0.0,1.4474079853043356e-24
467,KEpt9sBOJJ1cy7wBZoZzOw,DragonLord,0.0,1.4474079853043356e-24
459,peMV8na9OyiqLTLMCOHP5Q,kuad,0.0,1.4474079853043356e-24
466,DV2oVD2Za3Ev72FppKo7QQ,Lisa-JYT,0.0,1.4474079853043356e-24
465,yADZDcV1L1TpdF4vJH83Cg,Aitor,0.0,1.4474079853043356e-24
464,E1iwo7YPVy67zmOePa9u4g,Rickmsa,0.0,1.4474079853043356e-24
463,GEPQYsDojJzX8ZVXfwJr6Q,dapostar503,0.0,1.4474079853043356e-24
462,yY0nZ4XGM3tDtW8avdZYkA,BORG-BRAIN,0.0,1.4474079853043356e-24
461,0KbbWGfOL2Ax7JvckU0oag,f8,0.0,1.4474079853043356e-24
475,tLWOehe7GjdsyNxdeddxxA,Madjeed,0.0,1.4474079853043356e-24
476,7tbYn9EkfPzTJYeVN3FbRw,Carlos-VF,0.0,1.4474079853043356e-24
477,9Kc0dpLpsnEGSgYrot8jRw,Babak,0.0,1.4474079853043356e-24
478,X6dWRUKBPmGsaD522BWXgQ,heater,0.0,1.4474079853043356e-24
479,QjhzHpMCP7Nbb3CoFDjWRg,stefania90,0.0,1.4474079853043356e-24
480,FKUK69OPLgqjyyAl5W1znQ,Pieter,0.0,1.4474079853043356e-24
481,Qsd35vEdAlAvZt8eyG7pyA,rosaoc,0.0,1.4474079853043356e-24
482,xuA6GOv2OkQYMYFdNXqyWw,Raffa,0.0,1.4474079853043356e-24
483,JmUWeYNAyjIZjk0P6lntgA,Karch,0.0,1.4474079853043356e-24
484,VDP5XfLukjH0mvDpYTDipA,Alan-BSystems,0.0,1.4474079853043356e-24
485,9Lh9154Uywn28ELyCkdwfQ,nakili,0.0,1.4474079853043356e-24
486,zXkCqoLniR3XVOnQHajs2A,stef,0.0,1.4474079853043356e-24
487,upeXRzGKu4pZ77ga5j8WKA,Limo,0.0,1.4474079853043356e-24
488,mngOxw5p1SYa2yk2F13u7Q,CryptoPhil,0.0,1.4474079853043356e-24
489,WoNqwL513IQwpyaso6ppkg,B-1776,0.0,1.4474079853043356e-24
490,e5es8uKbD9YagrXIkkgVHw,Anuj-discord,0.0,1.4474079853043356e-24
491,pxF88KG9NqgqYd3M9IZaEQ,Polka,0.0,1.4474079853043356e-24
460,vd7JxovwCrYLENqPvNAOaw,dhdhfhfhfnf,0.0,1.4474079853043356e-24
458,TyCLXxuKGYlNAcJhpZaSeg,Ludwig-discord,0.0,1.4474079853043356e-24
424,fBUrcrbW8VaAq1jVwLa80Q,will--,0.0,1.4474079853043356e-24
432,29VekAfOwK4ZKI7H7pgdNA,SpiritFoundation,0.0,1.4474079853043356e-24
438,lamKHV54DlRnoB61APSLsA,Three1337,0.0,1.4474079853043356e-24
437,9xB5xes1dgraXGXZ6YXY3g,Jaume,0.0,1.4474079853043356e-24
436,sBXNl4F2zp7nqX4757jtMA,ystrickler,0.0,1.4474079853043356e-24
435,F5XPnsWnJqDE1g86F5DBjQ,Naoki,0.0,1.4474079853043356e-24
434,1vWcxClYvvMIb11J1X5KHw,Andrewk,0.0,1.4474079853043356e-24
433,0F3wrd3VpoDkeNgvHVNdVg,Szczepan-discord,0.0,1.4474079853043356e-24
431,Q9teJI89OV86VAL9jvgCQQ,monstrosity,0.0,1.4474079853043356e-24
457,zdpNVrjNgaMw7zkJ1ZR2iQ,Shanan-discord,0.0,1.4474079853043356e-24
430,sNrUexG9OLnsjeLTGGW79A,mayleesia-discord,0.0,1.4474079853043356e-24
429,S4wJlQ3K0oq5dwDoAAuORA,mayleesia,0.0,1.4474079853043356e-24
428,5zDZVORlbrNMeOjJ7pO0uQ,ManuelB,0.0,1.4474079853043356e-24
427,KrbIR0gBDq9lG7vMG1xrDA,jori,0.0,1.4474079853043356e-24
426,5u3Ak7f1ixjBKjt711A2rQ,----,0.0,1.4474079853043356e-24
425,1dhVoUy4aHbNv7e0ynxvGQ,Shanan,0.0,1.4474079853043356e-24
439,M6bfV68qB9Yrnbnq2Qp2Wg,wolstaeb,0.0,1.4474079853043356e-24
440,X7kePxF9TzWZvEdqq313pQ,bmcbrn,0.0,1.4474079853043356e-24
441,HP4tvfN4j19NqpC4lx7oQw,akankshabh,0.0,1.4474079853043356e-24
442,0aiZps9Z5W36HwOm5A8n3Q,FigNewton547,0.0,1.4474079853043356e-24
443,L673I3h0G71IbJvV4bz2dw,Craig-B,0.0,1.4474079853043356e-24
444,PtWvnOyF0CLBWhjo37A6HQ,bulegenoi,0.0,1.4474079853043356e-24
445,DY7xQ0yXzdHJT866vf3TNg,sigigigggg,0.0,1.4474079853043356e-24
446,jBs737JnunHvkXgaawex4g,abcxd,0.0,1.4474079853043356e-24
447,4ZwC5fMXZYAXeJaD4SRQNw,relmus,0.0,1.4474079853043356e-24
448,tYlOMAAiAOjRkZHb8Epi0w,martinf,0.0,1.4474079853043356e-24
449,rOEVPjs2YFkVr5Aj2vu8dw,glocal-vr,0.0,1.4474079853043356e-24
450,49cN8pRBzjbEqp0LjUYGfQ,DaviCosta,0.0,1.4474079853043356e-24
451,g7pWWG3fLT6ymvospYk9Bw,JGBSci,0.0,1.4474079853043356e-24
452,wzzYo7xG3umuYtjuEk8XaA,Ronald,0.0,1.4474079853043356e-24
453,VW73xaULKTXu1f29LgFxXg,anandls,0.0,1.4474079853043356e-24
454,FVPetLpH3Nzac9lO3DZ9KQ,toranagasama,0.0,1.4474079853043356e-24
456,IRFL7pxlhLT8BDLuNAoK2A,Kuroge,0.0,1.4474079853043356e-24
1435,Y0jMjBLUmNVuad6mI4prPQ,hebbianloop,,1.4474079853043356e-24
1437,jbfz0oKI2JYAxOXwUk3yeQ,pitbull,,1.4474079853043356e-24
2564,VOppJVwvE0LfOPzjE3L4fQ,Khong,,1.4474079853043356e-24
2186,adWekGwuE2jbzWh8PjJz3A,itsmilesbaker,,1.4474079853043356e-24
2192,tDcmjlFzxAlDw8m89UDuEQ,jbh,,1.4474079853043356e-24
2191,YLwIbuXKBz5Ze0w1MLX38A,elbeth,,1.4474079853043356e-24
2190,tWzhqfvOGA46EjWTWp6sGg,ogunjosam,,1.4474079853043356e-24
2189,tYYb7RwA1EZgqVrCRQLh8Q,bitslim,,1.4474079853043356e-24
2188,vaHKj5YeTy70SoZpKUdlvQ,FemFighter61,,1.4474079853043356e-24
2187,EFbGgy5Wdbiaz0BSaVJdng,GH,,1.4474079853043356e-24
2185,y29yX8GsoQMJty6PLcVLwA,aghori,,1.4474079853043356e-24
2194,6GFG99GFBNl3VRD4VvQrzg,TejP,,1.4474079853043356e-24
2184,1OsqMed5kO0ClxVk6l78jg,hopium-addict,,1.4474079853043356e-24
2183,SyUZnI3KnZoHl4zrQ2gSYw,tifylyev,,1.4474079853043356e-24
2182,uouVQ16WjQgvnPqkTqOjIA,binhtp,,1.4474079853043356e-24
2181,sZRrCNow6tRUxW4hYvxjag,GermanEngineering---XXI,,1.4474079853043356e-24
2180,8VeA8GBkQ0j4NHjRfVavJw,littletarzan,,1.4474079853043356e-24
2179,wF6cKpVsjA7NQp7HdlqhDQ,davidecrapis-eth,,1.4474079853043356e-24
2193,Nnjx48RMfDMlD4Zm5E93jA,nitendoraku,,1.4474079853043356e-24
2195,yGDfZ9ueug70eome0FyuLQ,bekh,,1.4474079853043356e-24
2142,xXmBDRnP7H7yPLCVyYypsA,QueendlandKev,,1.4474079853043356e-24
2204,Dw7o4DgzrHXDZLJmWYQu7g,0xEvaSoryu,,1.4474079853043356e-24
2210,7NOXnCgsnBv5koM20Zb4gw,pat-zip,,1.4474079853043356e-24
2209,UrooynErXnM0JvVNAxBAUA,Charles404,,1.4474079853043356e-24
2208,LpNyfzKWZY3H1tbwmao00g,Beluga0111,,1.4474079853043356e-24
2207,Rf6rqx1wN7Cm45OT5Xzm2A,maxcrypto,,1.4474079853043356e-24
2206,lwkpUxf6hQY7Myt8s0j9DA,Mohammed-H,,1.4474079853043356e-24
2205,KjaMiYo6pMTRvS8ylaWQJQ,0xDefiDude,,1.4474079853043356e-24
2203,ZBYEbjiGEdLN9uNR7ljjbQ,andrej-discord,,1.4474079853043356e-24
2196,oZHnFRVx5F23EV7j2D9PJA,JanarDot,,1.4474079853043356e-24
2202,VEkeYbbCO7CdrApodNFrHw,Chez-Jphp,,1.4474079853043356e-24
2201,b5gS43YNuOCNvWWkEryR0g,AnaTech,,1.4474079853043356e-24
2200,pYuy6RRLJeYexJClFZ5I3Q,Malia,,1.4474079853043356e-24
2199,b1OTrvDFNd1bWPx6f3Zvcw,erenpasa12,,1.4474079853043356e-24
2198,tzWb6h5KdlKP1ALDA8VsWQ,J-rgen,,1.4474079853043356e-24
2197,jx84Hkunl0bqlCwvW3IRSQ,Pati,,1.4474079853043356e-24
2178,il33CrsnfNm8fb4E4ZMCxQ,joxgallardo,,1.4474079853043356e-24
2177,roXGVetP22UW5K07qh2Zqg,crypt0grapher,,1.4474079853043356e-24
2176,RemeB7RqOyBpXP9AcKwQRg,welovecolors--,,1.4474079853043356e-24
2151,183qWTq8aTVyyAWkbVMikg,KristinaBaktha,,1.4474079853043356e-24
2157,mXFWgddpvpjjnVk30zmOYw,--LadyPozzle,,1.4474079853043356e-24
2156,d2h0nuZPdaVUPGOgYSoAGA,muetos,,1.4474079853043356e-24
2155,AkB3UG45WBGndgg3jv5fJw,Mehedi7890,,1.4474079853043356e-24
2154,HySlf8WL2IOHOE5avf0GPA,diomandee,,1.4474079853043356e-24
2153,tQpX38WeMu5Cd701dJ3edA,sashatheshaker,,1.4474079853043356e-24
2152,Rlpdc6OXFbFqFPe8JxXZfA,Justin---BeyondZero,,1.4474079853043356e-24
2150,c4AbGCyTLMfGKoo5L4mUqg,sohm13,,1.4474079853043356e-24
2175,0SjP2QSqQh9lSqwHWJhapg,Harsha,,1.4474079853043356e-24
2149,mXmMFQWBBVBePTLgC7JPAA,Cheli0s,,1.4474079853043356e-24
2148,jcyzxoZmrMSLX4jpJ0xwjQ,MarinaM,,1.4474079853043356e-24
2147,9yhD9XrZW52MJWWCnRrPsg,m38mah,,1.4474079853043356e-24
2146,MLlIb5gmAOKPuAwIDS2WGw,roseight,,1.4474079853043356e-24
2145,QzHD2GPZ1GMuXgIVsr564Q,SCKev,,1.4474079853043356e-24
2144,0JyN6nmkNHJEJbPQcpXBoA,0wnsecurity-0-2-1,,1.4474079853043356e-24
2158,6ubdRKmvTvxwWHQjtryRtg,ezmuh,,1.4474079853043356e-24
2159,P6zSY4ai1pnYgdK6sv0PxQ,hertzov,,1.4474079853043356e-24
2160,psNo85gx0kzTVA3COdkFLQ,Muse,,1.4474079853043356e-24
2161,z4Pjo8sKKvdNFkrEJzmw2A,parseb,,1.4474079853043356e-24
2162,vBCv56B3ToAGYgIoHAomWw,Hol-Up,,1.4474079853043356e-24
2163,5TB45rec8VOB8kzoFQ6nuw,TheExistence,,1.4474079853043356e-24
2164,Rj5GslKWVF5tyz3seOgeCg,vi,,1.4474079853043356e-24
2165,6eQF1K2pRWR6oZLHD2j2ng,Maya-Sierra,,1.4474079853043356e-24
2166,LI6q6NrgSL7nmTpujoPXXQ,sudhir,,1.4474079853043356e-24
2167,Fbh8Zbx11n7PMBnWXIeIEQ,Edward1027,,1.4474079853043356e-24
2168,C25dOs88RclanDWvAZWacw,zack41,,1.4474079853043356e-24
2169,t5Pyf3kMbzf6ztGt1W6GaA,JVKing,,1.4474079853043356e-24
2170,ne3yeeKmQpF5GrQCnBeCvg,mattyjee,,1.4474079853043356e-24
2171,ptlQEMKrjM0R7v2bTn73Dg,oliverqg,,1.4474079853043356e-24
2172,0Q2w33JXHlzou836vCYN4A,Bram,,1.4474079853043356e-24
2173,0t4dv8u2JX370P6gjBJ4lg,n0tR0ygB1v,,1.4474079853043356e-24
2174,ZNCviPilL5IGADNbA4n3sA,Narek,,1.4474079853043356e-24
2211,F9lLU5627TnxzlpHonv8NA,josips9,,1.4474079853043356e-24
2212,O6bsqqk8uKBFRhnUnnhBzw,Ten,,1.4474079853043356e-24
2213,5BqUq7mKGXZu4BNaqSdXpg,MeatPuppet,,1.4474079853043356e-24
2257,qUXEBmJxq1q76A7DsRziwA,phychosiz,,1.4474079853043356e-24
2263,L8KLeoJeKDsXLckoEiP7ng,PureRelativity,,1.4474079853043356e-24
2262,7k61BQU48wrBE9o4Sq53ww,Taran,,1.4474079853043356e-24
2261,Mtm1cE3ZrNdZml5OwZ9M3g,Sebastian-Pereira-Gutierrez,,1.4474079853043356e-24
2260,OOAfQxH2JvLWAxSrWqi5Fw,LeoMadrid,,1.4474079853043356e-24
2259,XmPeOtApaWiRg6ZN3d0AkA,ffstrauf---UTC--11,,1.4474079853043356e-24
2258,E9vwjAgSb9pWvYOyiEFncw,abelinze,,1.4474079853043356e-24
2256,rvNm6i8EhOX8XkuNV5taSQ,0x--,,1.4474079853043356e-24
2248,70iJdQyqlNaJuMuxSXvNzg,jeanne-discord,,1.4474079853043356e-24
2255,xMqm0QXdBYPTJ4qreNJX6w,Cagkan,,1.4474079853043356e-24
2254,cAVN94oiz13f8LrwGU7d9w,ronan-wighawag-,,1.4474079853043356e-24
2253,p6VbVYUw0b3eEg6axs2aUQ,nich,,1.4474079853043356e-24
2252,pzBArmXZte53WS50YdWYzA,D34DSH0T,,1.4474079853043356e-24
2251,h6vzGqRB0uXO7HKk3GSd7Q,fabbaist,,1.4474079853043356e-24
2250,1RAfDRtvzCZDrQYM4XD18g,rajputav-discord,,1.4474079853043356e-24
2264,Sx0XMunKfv4nxBA5Uqyumw,bighatlevi,,1.4474079853043356e-24
2265,6PuOIN9hJeyBdGgXIqoHOA,zarkem,,1.4474079853043356e-24
2266,6J1yDhdT45g875c5vYvg4w,Cinjon,,1.4474079853043356e-24
2267,teG1KEtQnyTOLwDVzS6vvA,iamnone,,1.4474079853043356e-24
2268,7keu52KTpahb9wFOAQuBmQ,Cryptomonk,,1.4474079853043356e-24
2269,SGkw24UXZV5OL2lkzURTzQ,Rohan-Sundar,,1.4474079853043356e-24
2270,JZMRqskwtaMeeQ8qHOy4Aw,avi-,,1.4474079853043356e-24
2271,bBEFmrei0adD7GNmmpVX5w,Simon-Heath--GrimGreener-,,1.4474079853043356e-24
2272,zAz8QiMtAlwLlZQOJn4VLw,arnav,,1.4474079853043356e-24
2273,JC7tMCby0gZS0Hg8kVtetA,reedvoid,,1.4474079853043356e-24
2274,QAby9M8jAaqzVrOwzxQQ7Q,adam,,1.4474079853043356e-24
2275,yAVsdafa4SyprE8ONlSrgw,bay,,1.4474079853043356e-24
2276,WoZdnOXz5IEDilPP24ziPQ,enti,,1.4474079853043356e-24
2277,9XD8DVP11hMSGk38qoqj9g,4man,,1.4474079853043356e-24
2278,GFLOtbsrvuEedJVJrDoDkg,Esteve-Serra-Clavera---FLOC-,,1.4474079853043356e-24
2279,2vOATr0IR7rXdWZKVpqlLw,kanvgupta,,1.4474079853043356e-24
2280,BLYgkXJjW53PEuLnJsbaHA,jaklatt,,1.4474079853043356e-24
2249,ZI1bdRruGaH9XgMxNtqxlQ,JediRasta26-discord,,1.4474079853043356e-24
2247,zmvyS2FMLfDYAMN53DLqKg,andrii,,1.4474079853043356e-24
2214,fXmyRMz7XiOyb6iVDonzVQ,PowerDAOer,,1.4474079853043356e-24
2222,ZdkGx3rGkxOHNHkhGmio7w,Lisa-Trujillo,,1.4474079853043356e-24
2228,7B0oAWpKQ7EqxaNsYzmfPw,doZ,,1.4474079853043356e-24
2227,V88zRi3z7TnkGD34etKAuA,Jamesfun,,1.4474079853043356e-24
2226,mKBsmA7okiZK176RtafoUQ,mbajic,,1.4474079853043356e-24
2225,rD6OGGkVe3Gtg1PTVmo0zA,JediRasta26,,1.4474079853043356e-24
2224,rtxdLCNiaMyqwRxBl0oYJQ,juliacqy,,1.4474079853043356e-24
2223,wygbGJeYqD2Bva3ZFWZszg,8piece,,1.4474079853043356e-24
2221,hpc5PRweVW2upZ4R0UNgyg,Linj92,,1.4474079853043356e-24
2246,LKRZTpOHypMCdGDjdgCXfw,discord-927750611531870209,,1.4474079853043356e-24
2220,LzzjjirAOeOGvlpZMvgphA,2oran,,1.4474079853043356e-24
2219,Wo6JumDgHbHeBFPSGlBaQw,Gustav,,1.4474079853043356e-24
2218,RBprVoIAORsm7mFY8XWaoA,brian-,,1.4474079853043356e-24
2217,SobyQ3qB7cMYwY0MS9XfRw,Aten,,1.4474079853043356e-24
2216,QGjJdc6rrQ8BMBovB0EgvA,Susmit,,1.4474079853043356e-24
2215,Fp282W8OpfjfkrF2RJ3qcw,supra,,1.4474079853043356e-24
2229,QByBkEu2E5MuVLaYz8Rijg,vero,,1.4474079853043356e-24
2230,5yLZ3AdhL9WLmyU6GK68bg,Tank90,,1.4474079853043356e-24
2231,UW8M4vMMgQWt3J9bljrTQA,rm-geo,,1.4474079853043356e-24
2232,T3NUAW6Gxo5nug9IyFwzzw,Isley-of-the-North,,1.4474079853043356e-24
2233,Wbe53TXqgbRZtvIXxA1t2g,leeum,,1.4474079853043356e-24
2234,qY4qnee5G0m02fKbe5RsoQ,cbym-discord,,1.4474079853043356e-24
2235,YdyoF6Xqt5vqDwD1JuO5iA,chiefofthevibe-discord,,1.4474079853043356e-24
2236,ycrogWXdgPgtRaNXYPn4Ew,boom321,,1.4474079853043356e-24
2237,BZcPMQd87xkXP88z3r1cNA,natlyserg,,1.4474079853043356e-24
2238,cD32gBa9pg8AnWEFm2qv1A,fanhuawei123456,,1.4474079853043356e-24
2239,qEXJquq4ZlwLcmWTz5acwQ,Alex-Covarrubias,,1.4474079853043356e-24
2240,1bzI3azuvePleyNO5je0oA,Numb-Skull,,1.4474079853043356e-24
2241,kq3jroljPuKkaf1eLRmwCQ,JediRasta2604,,1.4474079853043356e-24
2242,yLDmFjkeIoxElIKtGRBVCQ,Eefy,,1.4474079853043356e-24
2243,lD5EeQG0totxaeu8TMbiwg,Fella,,1.4474079853043356e-24
2244,4f9xEje3RaguoeA5FldkOA,GladRobot-discord,,1.4474079853043356e-24
2245,sy4VNj1CxggeVEMbKkN6Dw,marvln-discord,,1.4474079853043356e-24
2143,HwVP0pqMumJwx2fPSG9VVw,Sybe,,1.4474079853043356e-24
2141,CJpVrb2pXAzLqLLLEbdQNQ,superpuper,,1.4474079853043356e-24
2282,5RhN1M40DCqgxd5EhluPiw,RayRayJinViolin,,1.4474079853043356e-24
2045,6wgd5dpBlHlaya5oORMEmQ,Tedious,,1.4474079853043356e-24
2051,qy3PP8apRGNoI9NudtlaLA,MSP,,1.4474079853043356e-24
2050,4qTXMNVRXrZlavKX4mB4FQ,Lazio,,1.4474079853043356e-24
2049,DcgL1dXNr4MyzpUzTjYOBQ,chiefofthevibe,,1.4474079853043356e-24
2048,dSAPTOh7oZY8vc0ubYdIkA,Nonce,,1.4474079853043356e-24
2047,Zat7vYanCYzAiDSAwdID7g,Alp,,1.4474079853043356e-24
2046,AxztmEMgD5A09q3WZyD0Sg,Bogus-Smile,,1.4474079853043356e-24
2044,yeh8QlkKwZ2Tb3jWX6Q1ig,Slippery-Guidance,,1.4474079853043356e-24
2053,HgZdWiEPLpq53JXAlKfjig,brimarma,,1.4474079853043356e-24
2043,yjie5DCamtmDH8aNeyJ2oA,Fair-Wake,,1.4474079853043356e-24
2042,OJV7GBxYBJseQg3xbHY1Mw,Jubilant,,1.4474079853043356e-24
2041,No9I69hqqAYIoQGbDMBf3Q,Sticky,,1.4474079853043356e-24
2040,HB2kZFpJT2qHDirAXFjEdA,richardblythman---Algovera-ai,,1.4474079853043356e-24
2039,s8Bp6Mz35Oll2hD1lnx9tQ,John-Trevor,,1.4474079853043356e-24
2038,I5A5DueX30T1kpy6C82e9A,ambersophia,,1.4474079853043356e-24
2052,H5eFBedNWXnmdV83dzVcDA,La-Papito-Ny,,1.4474079853043356e-24
2054,zuwq4yZ7s5RpOga19g8wtw,Hills,,1.4474079853043356e-24
2140,L91d7Wob2UvDA3hJpnUPmQ,JadedApprentice,,1.4474079853043356e-24
2063,LVFOcMbdvt68dkg8CEDYfQ,Leon-out-of-the-street,,1.4474079853043356e-24
2069,5vkmYLHwT05k5RLcA3GqhA,Yaro,,1.4474079853043356e-24
2068,2mlOa2oFXr850qjlH2fxHg,vctlie18,,1.4474079853043356e-24
2067,Jpd7bpPIqcxOObkaumg8pQ,RDMiller,,1.4474079853043356e-24
2066,P19s9Xew0bBaveU6XfG9eQ,NomadML,,1.4474079853043356e-24
2065,o6dAYxSeyzCesxOd0aC0Jw,Maxwell---CM---Stakes,,1.4474079853043356e-24
2064,VzZQbPSjtgp6nhYFPyREgA,NorthQuotient,,1.4474079853043356e-24
2062,3DNKLrUmYuWgWVTDxXB0sQ,karabas,,1.4474079853043356e-24
2055,Y0mG50MD9UeFzx5i5xZtYw,misery,,1.4474079853043356e-24
2061,wNc6qV2Z4GtYU3qzaUYfmw,Bertie,,1.4474079853043356e-24
2060,0G1YHrBbcZFVwZQmIJTPPg,IP,,1.4474079853043356e-24
2059,kuzIQUDuySPPuqtbgg7vmQ,pods,,1.4474079853043356e-24
2058,R4tkNjox5DqlzzQxZEyH2Q,MaberValio,,1.4474079853043356e-24
2057,y4F3kjx8eTGRCQtk1mp4PA,ToluandTheBoss,,1.4474079853043356e-24
2056,NaTJuJbHRt3l5z2r2gIr5A,Siman-Ti,,1.4474079853043356e-24
2037,dNQjDOB4ONFJZS6O2TGvLw,balma,,1.4474079853043356e-24
2036,kt9idh6yTRKe1PVi7rBqAg,BartElbertse,,1.4474079853043356e-24
2035,c16T7VTMETqaBQAwaJWf7g,Michal-discord,,1.4474079853043356e-24
2010,DaNyEBAe7YM8NdekzVI4AA,benFT,,1.4474079853043356e-24
2016,6MIoYdjs6unzjBfYUOJVGw,qrsty,,1.4474079853043356e-24
2015,aq1QA5sXZ67JwJBoAUGWyQ,Kylin,,1.4474079853043356e-24
2014,MXTl5mI4qEM73uRP4e4Lfw,danfranco27,,1.4474079853043356e-24
2013,CGMjnfPoODYfK575a85O7A,-Mitchell,,1.4474079853043356e-24
2012,4vJ1H0bjakDzVNU9pPdI8w,Ross-Blake-7,,1.4474079853043356e-24
2011,PrfKpOwREZ3Pg6b10rcWpw,dominiqueVey-discord,,1.4474079853043356e-24
2009,BjSdcDgVoqW7gHAn53RBHw,FLavio-F,,1.4474079853043356e-24
2034,4NB2Lq7xmxFlaeAclfLzcQ,mrasteroid1,,1.4474079853043356e-24
2008,M1W1jESwnfYx3LmaNUQROA,RayKanani,,1.4474079853043356e-24
2007,FA2MuLGJzUjpaVTAr9nSMQ,Inbal,,1.4474079853043356e-24
2006,WXfy6NiwwIOU3dHazAKphA,salva101,,1.4474079853043356e-24
2005,eocYSO1MkjoP2EL98K8g4Q,OhArthit,,1.4474079853043356e-24
2004,jSx52xmyWn3Ve84c3rri4w,SimonW,,1.4474079853043356e-24
2003,SQKOTv0dyP18vOQc1mZ9Qw,Abstrucked,,1.4474079853043356e-24
2017,e8rCm9YPO4WB7K1KjcYOlw,brk,,1.4474079853043356e-24
2018,lsjmwpvqXRXpkEPMcDGyGw,souravinsights,,1.4474079853043356e-24
2019,qCMaEUDAQx2mMmJGnE7qKQ,Charlie---Gro,,1.4474079853043356e-24
2020,vQhrWiJqWaWKQcGWQsvIkA,MikeCooper,,1.4474079853043356e-24
2021,qPgCNVoHvFM0TYL5Efovow,B-cryptsky,,1.4474079853043356e-24
2022,M42pLwCL470f0tAUYK0DiA,iainb-discord,,1.4474079853043356e-24
2023,8yDPh558IY9GgkTRQeCDEg,discord-835774137342361610,,1.4474079853043356e-24
2024,fxANDZdAo2tlf3nGBgs5pw,pedroC,,1.4474079853043356e-24
2025,hoiyXa9FgkcoEGZmu0auNA,civanmert,,1.4474079853043356e-24
2026,iBtOuwTetdKbDCkJv6lATA,GladRobot,,1.4474079853043356e-24
2027,LRdmyja0RqPxzvdgY6HNRw,mafer-cordovas,,1.4474079853043356e-24
2028,u0VfOXdDIof2HZmgjr4ZnA,golanmo,,1.4474079853043356e-24
2029,2RLMMayBlwLDnLWaMzQVfw,Jonathan-Zorno,,1.4474079853043356e-24
2030,ZwRK0OY37moXRVC59lwBAQ,Jonathan-Zorno-discord,,1.4474079853043356e-24
2031,AkNAcGyMoHgFl3dTXnpiog,GG311,,1.4474079853043356e-24
2032,VOh1DKPKRHoEEyLvRmvZEA,dabro,,1.4474079853043356e-24
2033,Dgcw4yLQfvFP1lmvUWiMCg,Pauley-G,,1.4474079853043356e-24
2070,jbBEroib2uRhPi2PqlieHA,ThinkJoeH,,1.4474079853043356e-24
2071,zJz5Maznf59AQk69UW7gRA,erwanor,,1.4474079853043356e-24
2072,BsOGILQraJllnVER5nUAeg,Charu-UN,,1.4474079853043356e-24
2116,82uO77NZqp0oc36oPGzYhQ,Blancs,,1.4474079853043356e-24
2122,zuRdbK4wps3MfzTqI3xj1A,Yineisy-Mota,,1.4474079853043356e-24
2121,bI6CqHxYWGdof1EXt8CoAw,dooda19,,1.4474079853043356e-24
2120,lG4f0rbwRYMcyaugvAaUQg,Hannoshi,,1.4474079853043356e-24
2119,IXKEWsdGjVlVcNjM6XxZKw,samme,,1.4474079853043356e-24
2118,gb53Ua0xxPnJYv1zi3b7zA,dastmad,,1.4474079853043356e-24
2117,Mgu9EKV3XIGNjXS1S3PRjQ,rubar,,1.4474079853043356e-24
2115,K1WBZj6ZebbfDaomWKRlFQ,DrDAO,,1.4474079853043356e-24
2107,JmTOuaEW6jr0Rv42KkQj5Q,efes,,1.4474079853043356e-24
2114,Hwxd1QX3XYkfAUKJzwtMdw,xav1nh0,,1.4474079853043356e-24
2113,hOawVaNfVuvGBvCyUW1lcA,ozzythahitMker,,1.4474079853043356e-24
2112,7Ir9aoEWVrE4BlejwawqfA,CharlieX-discord,,1.4474079853043356e-24
2111,1xWy6GCx3i2RXtqjdWOkGw,minhnguyen22,,1.4474079853043356e-24
2110,ZJoWwxlgTRSgmt12PryXDQ,grok,,1.4474079853043356e-24
2109,v4ynSJJgf3h7A8daRxDnEQ,Sergey-BC,,1.4474079853043356e-24
2123,Im7X2QOXl4kpNNbq7KeD8Q,davemac,,1.4474079853043356e-24
2124,2a5iwe4Nlyp5CWar4Cjfmw,klaitner,,1.4474079853043356e-24
2125,4ou22jtKEU8zRRzt0H9kdg,crypto-communist,,1.4474079853043356e-24
2126,kgbR89YAhQ83KgxepgneNw,martin-strobl,,1.4474079853043356e-24
2127,l0ukmwyakskeq2h7vpLt5w,sherryyjiang,,1.4474079853043356e-24
2128,HeXfvpuNYNAA4C0RZvbjQg,josca,,1.4474079853043356e-24
2129,TZr2kfN1PQENz7ID3Mnmhw,Arava,,1.4474079853043356e-24
2130,ETQpNGFeYwVbFB4U3d96dg,exd,,1.4474079853043356e-24
2131,6NbjUxFXDv89DXPngKQbww,CasperVC,,1.4474079853043356e-24
2132,nsr8B8zN1DsoibkHkFWrbQ,StillFiguringOut,,1.4474079853043356e-24
